Time,31P | 31P,43Ca | 43Ca,55Mn | 55Mn,85Rb | 85Rb,87Sr | 87Sr,89Y | 89Y,93Nb | 93Nb,139La | 139La,172Yb | 172Yb,175Lu | 175Lu,176Hf | 176Hf.14N5.1H12,178Hf | 178Hf.14N5.1H12,181Ta | 181Ta,204Pb | 204Pb,206Pb | 206Pb,208Pb | 208Pb,232Th | 232Th.14N.1H,238U | 238U.14N.1H,
,dwell time=0.001;xcal factor=66824.62237,dwell time=0.001;xcal factor=71719.77352,dwell time=0.005;xcal factor=77663.90594,dwell time=0.005;xcal factor=90291.4326,dwell time=0.005;xcal factor=90610.77921,dwell time=0.005;xcal factor=90930.12583,dwell time=0.005;xcal factor=91568.81905,dwell time=0.005;xcal factor=94936.52692,dwell time=0.005;xcal factor=102737.50764,dwell time=0.005;xcal factor=103446.6877,dwell time=0.005;xcal factor=103683.08106,dwell time=0.005;xcal factor=104155.86777,dwell time=0.005;xcal factor=104865.04783,dwell time=0.005;xcal factor=110302.095,dwell time=0.005;xcal factor=110075.4461,dwell time=0.005;xcal factor=109848.79721,dwell time=0.005;xcal factor=107129.01044,dwell time=0.005;xcal factor=106791.55622,
2527.50633,11004.8421305374,270904.091864791,31525034.9855659,0,14808.7667899396,210558.585304463,0,136137.319723623,80055.5372749817,32642.5659059413,0,0,0,6601.74286011507,164475.008656579,346332.284333128,17812.6826300326,105442.860012051,
2527.75666,5001.00020004001,236210.934345474,34782259.2004871,400.006400102402,18413.5523745477,242326.33279483,0,117550.134630069,89116.5419570314,35851.3391176164,0,0,0,8202.69048247825,144834.245252655,320660.84899163,19415.0660912868,103022.805594158,
2528.00652,10004.0016006403,280103.54730413,36257873.4132553,200.0016000128,16010.246557797,213813.135388091,0,118155.804906279,81464.597011092,30437.0114058695,0,0,0,7802.43435952017,163056.606812143,334825.04783215,22219.7311212357,114522.221329261,
2528.25661,10004.0016006403,267839.094400647,32717952.5807302,0,18613.8487034354,220731.845108389,0,108468.584284107,84887.2584827055,38860.311202987,0,0,0,5801.34591225164,150095.771564698,349005.102247747,19615.3784567101,124416.108569637,
2528.50626,7001.96054895371,248444.695806738,33892230.83847,0,18012.9693379233,241103.016008917,0,128052.555824482,76030.5245504369,36854.249455198,0,0,0,8202.69048247825,146857.648668222,336262.880956049,22219.7311212357,113714.901072054,
2528.75645,9003.24116682005,243345.854032877,38809909.3622851,600.014400345608,20216.3347985172,218493.02355609,0,119367.233091652,78445.377139693,32442.0448901777,0,0,0,9803.84310649775,162651.378510693,297089.013373053,20616.9883984403,116944.493562025,
2529.00634,8002.56081946223,225007.063001978,32255075.7013565,200.0016000128,20817.3200102485,226839.742968775,0,112705.823736931,80659.4006324339,37456.0342272039,0,0,0,9003.24116682005,148274.224829595,335646.646776495,18814.1482394761,114118.554712614,
2529.25663,7001.96054895371,281126.122482,33749329.2515493,0,19214.7569333248,218289.514033474,0,127446.408182301,79652.977857676,34647.952766629,0,0,200.0016000128,8602.95941803981,151715.14575922,333592.749323086,19214.7569333248,125426.127227118,
2529.50636,6001.44034568296,231117.032013241,36223701.2946439,200.0016000128,24624.2302425587,237841.417518696,0,132902.789953273,84081.8423355086,41268.0096799526,0,0,0,6201.53798141939,154144.598097139,329485.95328027,20416.6599945556,126032.177401848,
2529.75661,4000.64010241639,250484.809308339,36857438.7670749,0,24423.8376655616,215440.725559178,0,140990.675709378,85289.9859522376,36252.4936107484,0,0,0,8402.82334864514,173191.557918479,319429.927971286,21418.3340939844,139372.682149839,
2530.0066,13006.7635170289,279081.054845494,41476887.892099,0,23021.1794851263,228265.344840113,0,127042.326000257,88310.854206808,34246.8496903764,0,0,0,8602.95941803981,155157.008427984,322917.848402833,18012.9693379233,107661.653168788,
2530.25646,9003.24116682005,288286.465709084,40928580.7161966,0,19815.6940296715,246200.951680791,0,138159.32364274,77036.6566091032,44478.9946945776,0,0,0,8002.56081946223,156372.008404241,324764.78358469,24023.0621396541,105442.860012051,
2530.5063,12005.7627661277,246404.91194054,36278066.0287985,200.0016000128,24223.4482979524,241918.547357878,0,133913.491080477,78847.8977906538,31840.5011174214,0,0,0,9203.38684635946,178464.959633885,341193.833777987,23822.6791905894,122194.35333462,
2530.75659,11004.8421305374,248444.695806738,35027677.1432422,0,15409.4922472243,245793.04104764,0,131892.170108731,89116.5419570314,41669.3377780627,0,0,0,8002.56081946223,162043.560529812,334003.502172644,16611.0297237366,115935.15668325,
2531.00648,5001.00020004001,245385.143595751,38839421.6465405,200.0016000128,18012.9693379233,237841.417518696,0,133104.923675787,92541.2922859506,33845.7594667991,0,0,0,10604.4963064339,149893.364452135,352089.823468328,17812.6826300326,121992.395070462,
2531.25651,8002.56081946223,302619.327152747,49070864.6144402,0,19815.6940296715,235803.34646941,0,128456.670499594,84081.8423355086,33244.1482288479,0,0,0,9203.38684635946,181102.489101619,329691.261459152,17412.118834709,107863.381085142,
2531.50611,14007.84439286,211778.943122227,38566044.6976487,0,17011.567866149,242530.230454204,0,135732.957973054,84283.191523519,35851.3391176164,0,0,0,9203.38684635946,165285.59579317,361142.671644214,20216.3347985172,117953.911568727,
2531.75647,8002.56081946223,261711.329372297,41695900.1068361,200.0016000128,18814.1482394761,254974.219722317,0,134115.6410607,83075.144879842,40866.6944453348,0,400.006400102402,0,7202.07419736884,163461.848165684,360525.226621653,18413.5523745477,124618.105804792,
2532.00642,5001.00020004001,272947.836635665,38263155.4645015,0,19214.7569333248,235599.557468526,0,126032.177401848,89922.281456741,36854.249455198,0,0,0,11605.3848985929,168123.062054524,403612.596940186,21217.9928579435,117550.134630069,
2532.25648,10004.0016006403,269882.343427809,32893473.0081437,0,19815.6940296715,238249.071232434,0,128860.798173031,86699.6339348789,40666.0416516423,0,0,0,9603.68781612139,165488.250736846,394735.772853231,16611.0297237366,101208.070942038,
2532.50631,9003.24116682005,270904.091864791,42627866.9780582,0,21418.3340939844,246812.842346782,0,142406.590931033,83679.1536565984,37857.2401471024,0,0,0,12806.5569571621,158802.360499473,336673.72039663,20416.6599945556,112907.632716694,
2532.75656,5001.00020004001,259669.401446874,33562935.8773048,200.0016000128,17412.118834709,254974.219722317,0,119771.068454391,81665.9041840232,33845.7594667991,0,0,0,8002.56081946223,170352.948757189,380298.391092124,24223.4482979524,124820.106288039,
2533.00619,8002.56081946223,271925.922930735,43444891.2684962,400.006400102402,19815.6940296715,240695.270095632,200.0016000128,142608.877553483,84887.2584827055,39863.462632511,0,0,0,10404.3282005314,160220.28276062,438146.63768753,20616.9883984403,118559.601318222,
2533.25664,11004.8421305374,247424.762674207,39676638.5525216,0,22820.8125810739,228061.677565189,0,143822.665647504,81061.9923593053,36653.6609596449,0,0,0,10804.6676164103,180696.679371168,380710.659898477,22019.3770518056,99192.0068109167,
2533.50636,12005.7627661277,272947.836635665,41556105.0761528,200.0016000128,20216.3347985172,250076.760233351,0,151917.582196467,84081.8423355086,37857.2401471024,0,0,0,12205.9565067753,169542.035148762,391640.665626625,19815.6940296715,126840.289782824,
2533.75651,11004.8421305374,271925.922930735,46383693.4690832,0,18213.259252736,279899.042195185,0,132700.659482065,86296.8612025367,37857.2401471024,0,0,0,8202.69048247825,201206.43215432,360113.613308988,21418.3340939844,120174.916801981,
2534.00636,8002.56081946223,278058.645096057,37171200.947053,200.0016000128,20416.6599945556,246812.842346782,0,161435.771912591,73213.78425001,35650.7666917691,0,0,0,7802.43435952017,194298.429488213,374940.115141328,23421.922919853,115329.593493321,
2534.25659,11004.8421305374,262732.417138238,38614196.3193285,200.0016000128,19815.6940296715,218696.536363343,0,140788.415124698,84887.2584827055,43676.1712426472,0,0,0,9603.68781612139,164272.370031566,384834.084724422,24824.6260290208,107459.928493954,
2534.50664,6001.44034568296,272947.836635665,34546160.9264441,200.0016000128,17412.118834709,228672.689255411,0,144227.287722376,82269.8450919014,30036.0432519023,0,0,0,8602.95941803981,149083.768580143,328254.174096288,21819.0261908384,92138.3319549385,
2534.75662,5001.00020004001,225007.063001978,36357283.2128524,400.006400102402,24023.0621396541,240287.537355626,0,109679.078213637,77237.8927095454,37054.8411649241,0,0,0,10804.6676164103,177044.98030148,334414.268342116,19014.4509827469,118155.804906279,
2535.00627,6001.44034568296,285217.250586617,38351692.3172676,0,19214.7569333248,245385.143595751,0,148678.990190003,80860.6948802941,37656.6355799122,0,0,0,9603.68781612139,185161.305921132,323123.050119525,22420.0883992057,100804.83220614,
2535.25648,8002.56081946223,260690.324145178,36178656.2292015,0,19615.3784567101,229080.046825173,0,131487.944927863,83679.1536565984,32041.0124959949,0,0,0,7802.43435952017,172786.003125453,354763.855871352,19014.4509827469,107459.928493954,
2535.50617,11004.8421305374,296474.683288137,34546160.9264441,0,18012.9693379233,248036.712665223,0,138361.541926765,76835.4237383343,33845.7594667991,0,0,0,8803.09869073914,157182.073595827,329280.648429585,20416.6599945556,107661.653168788,
2535.75651,8002.56081946223,284194.344431409,34567906.820106,400.006400102402,26227.4864057532,218696.536363343,0,135732.957973054,99595.1937287155,39261.5621294189,0,0,0,8803.09869073914,176030.807405378,391640.665626625,21217.9928579435,100199.998393587,
2536.00643,5001.00020004001,252525.252525253,36689684.7302549,1000.04000160006,21217.9928579435,234784.434377448,0,126840.289782824,82471.1651911485,38057.8479288519,0,0,0,7402.19104855037,156169.500257599,344687.753446878,17211.841747122,128254.611537286,
2536.25662,8002.56081946223,250484.809308339,35712672.7935904,600.014400345608,21017.6548300572,215440.725559178,0,115531.444645369,85491.3545362596,34447.3996218797,0,0,0,8803.09869073914,159004.911037759,369172.193763649,19615.3784567101,114118.554712614,
2536.50621,4000.64010241639,221953.188054883,36539016.7527407,200.0016000128,17211.841747122,229691.107845828,0,130881.631537045,77841.6203896896,37255.4360889003,0,200.0016000128,0,8202.69048247825,157587.125755734,344687.753446878,22620.4488857928,118761.504392769,
2536.75652,6001.44034568296,285217.250586617,37429045.1147578,600.014400345608,17612.3991289868,207304.875294421,0,111898.620251842,84081.8423355086,27029.191526849,0,0,0,7602.31110257518,176639.301338189,317173.550237374,19615.3784567101,110486.139011651,
2537.00631,5001.00020004001,245385.143595751,35311927.0389649,600.014400345608,17011.567866149,209541.710699333,0,114724.059503813,72409.1175314308,32041.0124959949,0,0,0,7001.96054895371,139574.919955593,300161.111425958,20616.9883984403,93347.251776609,
2537.25654,9003.24116682005,207711.54311527,33901550.5071822,600.014400345608,17211.841747122,212592.580639956,0,118761.504392769,74219.6902832384,31238.986254846,0,0,0,7202.07419736884,167717.670556589,308766.956873861,17211.841747122,106653.062208261,
2537.50653,7001.96054895371,251504.989697386,36893164.1638051,200.0016000128,16811.2971917128,230505.901919941,0,109275.567268754,79652.977857676,31439.4879969241,0,0,0,10204.1632986258,157789.656726992,333387.377893073,21017.6548300572,115935.15668325,
2537.75663,8002.56081946223,242326.33279483,36046627.5891117,600.014400345608,18012.9693379233,198361.501741711,0,109880.838549493,76231.74450329,30637.5003003677,0,0,0,6601.74286011507,162651.378510693,415182.420013338,22820.8125810739,110284.368948421,
2538.00655,5001.00020004001,185364.281108962,34171820.8998366,800.025600819226,20416.6599945556,207508.207564672,0,118559.601318222,83679.1536565984,28031.3951625821,0,0,0,9003.24116682005,173597.125779375,393084.955105026,15009.0054032419,94153.2630429371,
2538.25645,6001.44034568296,250484.809308339,36408541.3907696,0,19815.6940296715,233154.346158505,0,128456.670499594,75024.4732238859,35650.7666917691,0,0,0,10804.6676164103,144024.975057127,378237.247943348,24223.4482979524,101006.449954617,
2538.50622,9003.24116682005,313892.264074524,32408850.2351082,1200.05760276493,20416.6599945556,212185.755316746,0,111091.46865734,76432.9676855054,35249.6314811254,0,0,0,9803.84310649775,192470.474424604,365259.74025974,21017.6548300572,116137.01756924,
2538.75644,9003.24116682005,229080.046825173,32377784.6727341,600.014400345608,18613.8487034354,235191.989340655,0,121992.395070462,84081.8423355086,33845.7594667991,0,0,0,6401.6388195378,173191.557918479,335030.44257258,20616.9883984403,105039.485206102,
2539.00628,8002.56081946223,276014.073684636,38707393.0064507,400.006400102402,16410.7654621432,213813.135388091,0,115531.444645369,80458.109615647,35450.1974796312,0,0,0,9803.84310649775,170352.948757189,349621.986436938,21217.9928579435,124618.105804792,
2539.2567,4000.64010241639,264774.840326623,39157843.6608747,200.0016000128,20817.3200102485,225414.302204499,0,140586.157794386,76835.4237383343,38258.4589252378,0,0,0,8803.09869073914,181102.489101619,340577.359714564,23822.6791905894,123204.193364258,
2539.50647,11004.8421305374,292379.911780179,32949391.020417,1800.12960933187,20817.3200102485,229894.801430636,0,128456.670499594,77036.6566091032,37054.8411649241,0,0,0,9003.24116682005,215644.189105228,327638.3294295,19615.3784567101,114522.221329261,
2539.7565,6001.44034568296,237229.96163941,32736591.9181546,1000.04000160006,14408.2991803279,215440.725559178,200.0016000128,125628.140703518,71403.3567600526,32843.0901342561,0,0,0,10404.3282005314,175422.342885224,316353.14894927,19615.3784567101,119771.068454391,
2540.00627,18012.9693379233,203645.455278652,35293287.7015405,600.014400345608,17612.3991289868,209541.710699333,0,132296.408293256,76634.1940971609,38459.0731363374,0,0,0,9203.38684635946,177653.523260123,362789.338700776,19615.3784567101,114320.386398888,
2540.25652,10004.0016006403,230098.498304537,37410405.7773333,0,19815.6940296715,217882.504841833,0,108468.584284107,79451.7029950884,36453.0756781874,0,0,0,7602.31110257518,181711.228222856,408982.990210427,17011.567866149,114320.386398888,
2540.50636,6001.44034568296,209745.079057761,34976418.965325,0,17412.118834709,228672.689255411,0,130477.438862574,78445.377139693,31639.9929510902,0,0,0,7202.07419736884,148881.377756317,374940.115141328,17011.567866149,102619.508550956,
2540.75651,5001.00020004001,215847.655934802,32517579.7034174,400.006400102402,15809.9919148902,225007.063001978,0,132094.287575497,76030.5245504369,33444.6820952793,0,0,0,9803.84310649775,157992.190959224,362171.813496733,22219.7311212357,117752.021476683,
2541.00654,9003.24116682005,287263.311215407,37461663.9552505,0,16010.246557797,214016.572668813,0,122598.27960447,82269.8450919014,34246.8496903764,0,0,0,10204.1632986258,161435.771912591,365671.520641569,20216.3347985172,113916.726270362,
2541.25654,5001.00020004001,243345.854032877,32654268.1778633,200.0016000128,21017.6548300572,207101.546304437,0,135935.137222097,69593.1906973759,35049.0686961746,0,0,0,7402.19104855037,165285.59579317,339139.036869461,22219.7311212357,129669.09251739,
2541.50616,12005.7627661277,249464.711348119,32913665.6236868,200.0016000128,19014.4509827469,217882.504841833,0,127648.454147067,72006.8035397662,30437.0114058695,0,0,0,7001.96054895371,170961.168254787,354352.429555467,16811.2971917128,108065.112243094,
2541.75642,11004.8421305374,288286.465709084,38840974.9246592,200.0016000128,15609.7404780583,244977.259324485,0,128052.555824482,87706.6223517417,41669.3377780627,0,0,0,6001.44034568296,171974.932740483,343865.56802699,18213.259252736,99393.5986506566,
2542.00634,4000.64010241639,244365.457629857,41607363.2540701,0,26227.4864057532,251709.035667534,0,125426.127227118,84081.8423355086,33244.1482288479,0,0,0,9003.24116682005,175422.342885224,389371.399787136,19014.4509827469,112302.215507751,
2542.25655,9003.24116682005,262732.417138238,32452342.0224319,200.0016000128,20216.3347985172,243549.768163239,0,164069.734670049,81464.597011092,35249.6314811254,0,0,0,9403.53572943427,159004.911037759,373909.936829114,21618.6785382571,103627.775457087,
2542.50632,7001.96054895371,222971.064207595,38716712.6751629,200.0016000128,17211.841747122,202629.138271705,0,129264.938845421,77439.1320397387,34848.5091247016,0,0,0,11205.0198488923,150095.771564698,335030.44257258,18814.1482394761,112907.632716694,
2542.75674,14007.84439286,236210.934345474,32105961.001961,0,25225.4272306485,199783.886653388,0,143822.665647504,73616.1369781679,38057.8479288519,0,0,0,7802.43435952017,162448.769254306,337906.318665726,20616.9883984403,130679.533574588,
2543.00667,5001.00020004001,233154.346158505,47857754.4037328,0,16010.246557797,218086.007795415,0,112504.018000643,71604.502459023,36653.6609596449,0,0,0,7202.07419736884,164475.008656579,343043.435949006,18012.9693379233,95362.3770327244,
2543.25652,3000.36004320518,238249.071232434,35021464.0307674,0,17612.3991289868,222156.756713129,0,113714.901072054,81263.2930695453,34647.952766629,0,0,0,10404.3282005314,166704.248945012,300775.620577424,22019.3770518056,108872.069292452,
2543.50629,4000.64010241639,232135.647961243,32466321.5255002,200.0016000128,18814.1482394761,239675.962944117,0,117348.251028807,82471.1651911485,37255.4360889003,0,0,0,9603.68781612139,152727.360533157,357644.213994174,17412.118834709,112302.215507751,
2543.75655,8002.56081946223,267839.094400647,32377784.6727341,200.0016000128,18213.259252736,221749.622682626,0,137350.483039327,88713.6916135455,33244.1482288479,200.0016000128,0,0,8602.95941803981,165893.570416184,373909.936829114,19615.3784567101,115329.593493321,
2544.00647,2000.16001280102,241306.893905739,31644637.4007061,400.006400102402,18012.9693379233,222563.903887907,0,123204.193364258,75024.4732238859,27830.9480141918,0,0,0,7202.07419736884,153739.656782253,316148.056935004,22820.8125810739,105241.170988785,
2544.25661,9003.24116682005,265796.175769091,31587166.1103141,200.0016000128,20616.9883984403,216661.556089925,0,119771.068454391,81263.2930695453,38057.8479288519,0,200.0016000128,0,11605.3848985929,188815.359938096,357644.213994174,23221.549598027,109275.567268754,
2544.50659,13006.7635170289,214830.354621374,37811151.5319588,600.014400345608,13407.186251831,224192.62404249,0,129467.014056419,80458.109615647,41067.3504547458,0,0,0,7001.96054895371,176030.807405378,314917.574628377,21017.6548300572,104837.802663925,
2544.75667,7001.96054895371,258648.561267378,34953119.7935444,0,18012.9693379233,209134.983825819,0,126032.177401848,76030.5245504369,38258.4589252378,0,0,0,6001.44034568296,142204.30756358,304873.111244271,23421.922919853,98990.4182094179,
2545.00638,6001.44034568296,270904.091864791,34490242.9141708,200.0016000128,15209.2472223112,218696.536363343,0,122800.247610319,74622.0752960811,32241.5270868879,0,0,0,9203.38684635946,151917.582196467,372879.842160389,17812.6826300326,117752.021476683,
2545.25642,1000.04000160006,272947.836635665,33486825.2494884,200.0016000128,18413.5523745477,206898.220594641,0,133913.491080477,71403.3567600526,31439.4879969241,0,0,0,9003.24116682005,174813.907775594,344482.202090818,19815.6940296715,110284.368948421,
2545.50618,7001.96054895371,234173.126614987,38395184.1045913,1000.04000160006,20416.6599945556,225821.554556389,0,112302.215507751,84685.8995970396,38659.6905622281,0,0,0,8602.95941803981,142002.027451043,346743.450401492,21217.9928579435,108468.584284107,
2545.75659,8002.56081946223,262732.417138238,32797169.764784,800.025600819226,17211.841747122,216458.076125461,0,123204.193364258,90929.5286116888,47891.5686793148,0,0,0,8402.82334864514,172988.778888522,324149.108589951,26227.4864057532,89519.4052378888,
2546.00637,4000.64010241639,221953.188054883,33889124.2822326,200.0016000128,16010.246557797,259873.57938471,0,120376.845845291,93548.7497390271,44679.7086001427,0,0,0,9003.24116682005,162448.769254306,312662.001036807,27430.063349431,111091.46865734,
2546.25656,12005.7627661277,271925.922930735,34914287.8405769,200.0016000128,18814.1482394761,225414.302204499,0,123608.152108373,101208.070942038,40666.0416516423,0,0,0,10404.3282005314,134115.6410607,342837.911263574,30036.0432519023,102014.587282717,
2546.5066,7001.96054895371,256607.128424796,38497700.4604257,400.006400102402,14408.2991803279,222156.756713129,0,106854.773917794,102014.587282717,45884.059597182,0,0,0,10604.4963064339,146655.293672699,335235.840643393,30837.992406645,91533.9157245632,
2546.7564,6001.44034568296,257627.803596686,29858367.5641971,400.006400102402,16611.0297237366,233358.095668745,0,119165.320279406,110687.912317496,50301.0044168691,0,0,0,7001.96054895371,145845.906256286,401547.665496163,33043.6175751993,105039.485206102,
2547.00634,1000.04000160006,221953.188054883,33177722.9038664,200.0016000128,17612.3991289868,249872.740641387,0,123002.218863556,114118.554712614,52911.7496151873,0,0,0,8402.82334864514,155764.493745271,325175.250212731,33444.6820952793,105846.247780643,
2547.25654,6001.44034568296,249464.711348119,32332739.6072917,200.0016000128,20616.9883984403,262936.644596965,0,105442.860012051,115127.745585765,56728.433172703,0,200.0016000128,0,10404.3282005314,175016.7162111,326611.988199825,34447.3996218797,105846.247780643,
2547.50654,6001.44034568296,262732.417138238,35015250.9182926,200.0016000128,17812.6826300326,249464.711348119,0,110486.139011651,121386.539760121,53514.3065588096,0,0,0,9803.84310649775,158599.813222555,365877.415846165,32843.0901342561,89720.8417300266,
2547.75651,3000.36004320518,263753.587453009,37050045.2537941,600.014400345608,20817.3200102485,277240.776840385,0,138765.988255169,110889.688866032,51505.8961224277,0,0,0,8202.69048247825,173394.340215404,403199.583793978,31238.986254846,121588.488283291,
2548.00617,2000.16001280102,287263.311215407,30212514.9752615,3000.36004320518,22019.3770518056,216458.076125461,0,108872.069292452,104232.774479639,54719.5074041707,0,0,0,9203.38684635946,186988.200399768,411875.681038268,34647.952766629,97982.523772809,
2548.25641,9003.24116682005,238249.071232434,34673529.7321778,7402.19104855037,14608.5313823273,207101.546304437,0,114320.386398888,103224.458975306,46687.0246138803,0,0,0,9803.84310649775,171366.664250215,378031.1520408,34647.952766629,81061.9923593053,
2548.50633,9003.24116682005,203645.455278652,31425625.1859689,5001.00020004001,18012.9693379233,195720.355723258,0,108065.112243094,104636.123362174,40666.0416516423,0,0,0,11605.3848985929,177653.523260123,360525.226621653,29033.6790677186,99796.7920451716,
2548.75649,6001.44034568296,189424.472029663,26170885.3103951,2400.23042212052,13807.6218072376,200393.529345354,0,92944.2655596329,94959.3260899243,43074.0874303803,0,0,0,9003.24116682005,182319.996776663,362789.338700776,28031.3951625821,98385.6718335877,
2549.00639,6001.44034568296,178262.095637111,28715154.8688314,6401.6388195378,15609.7404780583,200190.311837235,0,89922.281456741,92541.2922859506,38659.6905622281,0,0,0,8602.95941803981,144429.603643327,374528.033778572,22820.8125810739,81061.9923593053,
2549.25662,3000.36004320518,211778.943122227,23635935.4206711,4400.77453631839,16010.246557797,174408.3007073,0,83276.4779066501,86296.8612025367,37255.4360889003,0,0,0,7202.07419736884,123204.193364258,274378.654675153,24023.0621396541,65571.5351359155,
2549.50658,3000.36004320518,164069.734670049,23171505.2631787,2400.23042212052,12005.7627661277,151107.855998841,0,81665.9041840232,71403.3567600526,33444.6820952793,0,0,0,7802.43435952017,130073.259189565,243549.768163239,21418.3340939844,51907.5524486736,
2549.7566,4000.64010241639,123608.152108373,19086383.8109886,3400.46246289495,12806.5569571621,131285.837213604,0,66375.7630204782,68587.6558263409,27229.6258329062,0,0,0,8002.56081946223,110284.368948421,241306.893905739,19014.4509827469,58938.6236428079,
2550.0063,3000.36004320518,122598.27960447,18022388.2996768,2600.27042812453,11205.0198488923,126436.227094741,0,68185.4644633403,58938.6236428079,25425.8326459683,0,0,0,7001.96054895371,130679.533574588,283580.640463438,16410.7654621432,51305.072789072,
2550.25643,4000.64010241639,133711.344351952,14878553.387421,3200.40965243551,10204.1632986258,96974.7102805239,0,55121.2667869313,49899.3996040112,16410.7654621432,0,0,0,5601.25468104855,86699.6339348789,181102.489101619,17211.841747122,31439.4879969241,
2550.50624,2000.16001280102,98385.6718335877,13698062.0172064,4400.77453631839,7602.31110257518,87706.6223517417,0,43074.0874303803,37054.8411649241,22420.0883992057,0,0,0,4000.64010241639,72006.8035397662,142406.590931033,9803.84310649775,35650.7666917691,
2550.75663,10004.0016006403,67180.0425139374,10869542.5630474,1800.12960933187,5201.0818250196,63963.2341736111,0,33244.1482288479,30437.0114058695,11004.8421305374,0,200.0016000128,0,2200.1936170383,57733.0168708705,118357.701489418,7802.43435952017,19014.4509827469,
2551.00653,1000.04000160006,70196.5503409547,8013064.10275171,1400.07840439065,4000.64010241639,49497.8076679519,0,33444.6820952793,20016.0128102482,11205.0198488923,0,0,0,1400.07840439065,51706.7226756024,99998.3936001028,4400.77453631839,22420.0883992057,
2551.25673,3000.36004320518,48092.3372875922,5232696.27027252,2400.23042212052,7001.96054895371,40866.6944453348,0,22019.3770518056,13807.6218072376,8002.56081946223,0,0,0,1600.10240655402,32642.5659059413,63360.1745211896,4400.77453631839,20817.3200102485,
2551.5065,0,26027.0681508769,4112782.74668733,1600.10240655402,2600.27042812453,28031.3951625821,200.0016000128,12005.7627661277,13607.4024269202,3800.57768780855,0,0,0,1000.04000160006,20216.3347985172,52911.7496151873,2800.31363512713,6401.6388195378,
2551.75642,2000.16001280102,23021.1794851263,2565717.74045869,1800.12960933187,3000.36004320518,13807.6218072376,0,10604.4963064339,6401.6388195378,5001.00020004001,0,0,0,2000.16001280102,13607.4024269202,32843.0901342561,2600.27042812453,5001.00020004001,
2552.00623,1000.04000160006,29033.6790677186,2164971.9858332,1200.05760276493,1600.10240655402,11004.8421305374,0,12205.9565067753,5001.00020004001,2200.1936170383,0,0,0,600.014400345608,11605.3848985929,30236.5257230735,600.014400345608,1400.07840439065,
2552.25658,0,12005.7627661277,1658603.31913587,800.025600819226,1200.05760276493,9803.84310649775,0,3600.51847466035,4200.70571856072,2800.31363512713,0,0,0,600.014400345608,6401.6388195378,20616.9883984403,1200.05760276493,4200.70571856072,
2552.50643,0,11004.8421305374,648812.357392603,200.0016000128,1800.12960933187,6601.74286011507,0,5001.00020004001,600.014400345608,1000.04000160006,0,0,0,0,5001.00020004001,14007.84439286,600.014400345608,1000.04000160006,
2552.75673,0,4000.64010241639,480459.545183989,600.014400345608,800.025600819226,4000.64010241639,0,1400.07840439065,600.014400345608,1000.04000160006,0,0,0,0,6001.44034568296,13607.4024269202,0,2000.16001280102,
2553.00664,0,7001.96054895371,339870.196356639,200.0016000128,1200.05760276493,2800.31363512713,0,1800.12960933187,1400.07840439065,600.014400345608,0,0,0,0,5201.0818250196,10404.3282005314,200.0016000128,1600.10240655402,
2553.25664,0,3000.36004320518,272947.836635665,0,0,1600.10240655402,0,800.025600819226,400.006400102402,400.006400102402,0,0,0,0,4800.92177698118,8803.09869073914,200.0016000128,800.025600819226,
2553.50628,0,0,146250.593451514,400.006400102402,200.0016000128,1000.04000160006,0,0,1200.05760276493,800.025600819226,0,0,0,200.0016000128,2200.1936170383,7202.07419736884,200.0016000128,200.0016000128,
2553.75647,0,0,298932.182670434,0,200.0016000128,1400.07840439065,0,600.014400345608,1400.07840439065,0,0,0,0,200.0016000128,3200.40965243551,5601.25468104855,0,200.0016000128,
2554.00623,0,0,163867.102571949,0,0,1400.07840439065,0,200.0016000128,0,0,0,0,0,0,3000.36004320518,5601.25468104855,0,0,
2554.25657,0,0,75628.0943325068,200.0016000128,200.0016000128,200.0016000128,0,200.0016000128,600.014400345608,0,0,0,0,0,3600.51847466035,3600.51847466035,200.0016000128,400.006400102402,
2554.50643,0,0,73817.3181847359,400.006400102402,0,400.006400102402,0,600.014400345608,400.006400102402,200.0016000128,0,0,0,0,1400.07840439065,4200.70571856072,1000.04000160006,0,
2554.75658,0,0,58737.681124556,200.0016000128,400.006400102402,200.0016000128,0,0,400.006400102402,0,0,0,0,200.0016000128,2200.1936170383,4400.77453631839,200.0016000128,0,
2555.0063,0,0,57933.9432768561,0,0,800.025600819226,0,400.006400102402,200.0016000128,0,0,0,0,0,2600.27042812453,3600.51847466035,0,0,
2555.25649,0,0,44679.7086001427,400.006400102402,0,200.0016000128,0,0,0,0,0,0,0,200.0016000128,2200.1936170383,3000.36004320518,200.0016000128,0,
2555.50629,0,0,46084.7960246854,0,200.0016000128,0,0,200.0016000128,0,0,0,0,0,0,2000.16001280102,2800.31363512713,0,0,
2555.7565,0,0,38659.6905622281,0,0,0,0,200.0016000128,200.0016000128,0,0,0,0,0,1400.07840439065,4600.84655576626,0,0,
2556.0064,0,0,25225.4272306485,400.006400102402,0,0,0,0,0,0,0,0,0,0,1000.04000160006,4200.70571856072,0,0,
2556.25656,0,0,26027.0681508769,0,0,200.0016000128,0,0,0,0,0,0,0,0,2000.16001280102,3000.36004320518,0,0,
2556.5063,0,0,21819.0261908384,0,0,200.0016000128,0,0,0,0,0,0,0,0,1600.10240655402,2800.31363512713,0,0,
